order_id,order_date,customer_id,product,category,price,quantity
31008,2024-01-17,3879,Watch,Accessories,150,3
31009,2024-02-28,2586,Headphones,Electronics,80,2
31010,2024-03-06,4997,Headphones,Electronics,80,3
31011,2024-09-01,1351,Headphones,Electronics,80,3
31012,2024-08-28,4844,Watch,Accessories,150,4
31013,2024-07-26,1649,Camera,Electronics,700,2
31014,2024-08-23,4331,T-Shirt,Fashion,40,1
31015,2024-03-31,4737,T-Shirt,Fashion,40,1
31016,2024-10-02,4777,T-Shirt,Fashion,40,3
31017,2024-09-19,3956,Headphones,Electronics,80,4
31018,2024-05-29,2465,T-Shirt,Fashion,40,2
31019,2024-06-13,1426,Laptop,Electronics,800,2
31020,2024-09-03,4375,Laptop,Electronics,800,3
31021,2024-12-04,3570,Watch,Accessories,150,4
31022,2024-08-16,2974,Watch,Accessories,150,3
31023,2024-09-17,4469,Tablet,Electronics,300,3
31024,2024-08-12,1655,Laptop,Electronics,800,4
31025,2024-04-19,3526,Tablet,Electronics,300,1
31026,2024-06-01,2941,Sunglasses,Accessories,90,4
31027,2024-02-26,3287,Backpack,Accessories,60,2
31028,2024-06-21,3698,T-Shirt,Fashion,40,1
31029,2024-01-17,4302,Headphones,Electronics,80,3
31030,2024-10-22,1364,Shoes,Fashion,120,3
31031,2024-01-15,2355,Phone,Electronics,500,1
31032,2024-04-16,1191,T-Shirt,Fashion,40,3
31033,2024-05-13,1871,Watch,Accessories,150,2
31034,2024-03-04,1259,Camera,Electronics,700,4
31035,2024-07-03,3697,Tablet,Electronics,300,3
31036,2024-10-06,4482,Backpack,Accessories,60,4
31037,2024-07-08,2644,Watch,Accessories,150,1
31038,2024-05-16,2436,Tablet,Electronics,300,2
31039,2024-10-22,3480,Tablet,Electronics,300,3
31040,2024-07-14,1689,T-Shirt,Fashion,40,2
31041,2024-01-07,2891,Camera,Electronics,700,4
31042,2024-01-29,2047,Sunglasses,Accessories,90,2
31043,2024-02-23,2848,Camera,Electronics,700,2
31044,2024-11-28,2166,Watch,Accessories,150,3
31045,2024-05-08,2910,Headphones,Electronics,80,1
31046,2024-02-10,1768,Watch,Accessories,150,2
31047,2024-12-13,2847,Sunglasses,Accessories,90,3
31048,2024-10-30,1558,Sunglasses,Accessories,90,3
31049,2024-01-26,2914,Tablet,Electronics,300,1
31050,2024-12-18,2851,Headphones,Electronics,80,3
31051,2024-09-14,1074,Camera,Electronics,700,3
31052,2024-09-08,4768,Sunglasses,Accessories,90,4
31053,2024-04-01,4505,Headphones,Electronics,80,3
31054,2024-08-05,2642,Headphones,Electronics,80,4
31055,2024-09-11,2793,Backpack,Accessories,60,4
31056,2024-10-04,2925,Phone,Electronics,500,4
31057,2024-03-29,1865,T-Shirt,Fashion,40,1
31058,2024-03-24,1963,Watch,Accessories,150,1
31059,2024-05-23,3261,Camera,Electronics,700,3
31060,2024-09-17,2583,Backpack,Accessories,60,1
31061,2024-09-12,3247,Camera,Electronics,700,1
31062,2024-06-28,3549,Tablet,Electronics,300,3
31063,2024-03-01,2820,Phone,Electronics,500,3
31064,2024-05-14,2454,Tablet,Electronics,300,1
31065,2024-06-15,3503,Backpack,Accessories,60,3
31066,2024-02-16,2376,Tablet,Electronics,300,3
31067,2024-05-16,1328,Watch,Accessories,150,2
31068,2024-04-05,1629,Tablet,Electronics,300,1
31069,2024-05-27,4765,Watch,Accessories,150,3
31070,2024-05-24,4207,Sunglasses,Accessories,90,1
31071,2024-02-16,3217,Watch,Accessories,150,3
31072,2024-01-07,4557,Laptop,Electronics,800,4
31073,2024-05-08,1690,Tablet,Electronics,300,3
31074,2024-05-16,3896,Camera,Electronics,700,1
31075,2024-11-23,3690,Camera,Electronics,700,2
31076,2024-10-22,4992,Backpack,Accessories,60,3
31077,2024-02-07,3972,Phone,Electronics,500,3
31078,2024-12-05,2066,T-Shirt,Fashion,40,1
31079,2024-10-17,1796,Backpack,Accessories,60,1
31080,2024-07-28,2728,Sunglasses,Accessories,90,3
31081,2024-06-06,1560,Backpack,Accessories,60,1
31082,2024-05-26,3479,Watch,Accessories,150,2
31083,2024-10-13,1705,T-Shirt,Fashion,40,3
31084,2024-05-23,3817,Sunglasses,Accessories,90,4
31085,2024-10-15,4103,Shoes,Fashion,120,2
31086,2024-05-05,4105,Tablet,Electronics,300,2
31087,2024-04-25,1899,Camera,Electronics,700,3
31088,2024-04-08,3592,Sunglasses,Accessories,90,4
31089,2024-10-08,3163,T-Shirt,Fashion,40,3
31090,2024-04-11,1270,Watch,Accessories,150,4
31091,2024-04-27,1037,Headphones,Electronics,80,2
31092,2024-01-15,2971,Phone,Electronics,500,2
31093,2024-04-24,4638,Headphones,Electronics,80,4
31094,2024-03-14,1184,Watch,Accessories,150,3
31095,2024-10-12,1075,Laptop,Electronics,800,4
31096,2024-09-02,1453,T-Shirt,Fashion,40,3
31097,2024-03-02,2190,T-Shirt,Fashion,40,3
31098,2024-01-13,3585,Camera,Electronics,700,1
31099,2024-03-01,1553,Headphones,Electronics,80,2
31100,2024-09-07,1498,Watch,Accessories,150,2
31101,2024-05-01,4423,Phone,Electronics,500,1
31102,2024-12-25,1559,Camera,Electronics,700,3
31103,2024-12-12,1970,Shoes,Fashion,120,3
31104,2024-10-05,2077,Shoes,Fashion,120,3
31105,2024-05-13,1480,Headphones,Electronics,80,3
31106,2024-12-29,3362,Sunglasses,Accessories,90,2
31107,2024-10-29,2624,Phone,Electronics,500,1
31108,2024-07-17,1474,Tablet,Electronics,300,4
31109,2024-08-17,3332,Headphones,Electronics,80,2
31110,2024-10-04,1151,Sunglasses,Accessories,90,4
31111,2024-05-13,3470,Camera,Electronics,700,4
31112,2024-11-22,1367,Tablet,Electronics,300,1
31113,2024-09-12,2260,Laptop,Electronics,800,4
31114,2024-05-24,1627,T-Shirt,Fashion,40,3
31115,2024-03-09,2549,T-Shirt,Fashion,40,1
31116,2024-06-30,2854,Camera,Electronics,700,1
31117,2024-06-27,3695,Watch,Accessories,150,1
31118,2024-10-16,2279,T-Shirt,Fashion,40,3
31119,2024-09-01,2796,Backpack,Accessories,60,2
31120,2024-04-30,3662,Laptop,Electronics,800,4
31121,2024-08-24,4351,Backpack,Accessories,60,1
31122,2024-09-14,1237,T-Shirt,Fashion,40,2
31123,2024-08-23,3450,Tablet,Electronics,300,3
31124,2024-07-29,3372,T-Shirt,Fashion,40,3
31125,2024-08-15,1374,Laptop,Electronics,800,3
31126,2024-02-20,4869,Sunglasses,Accessories,90,2
31127,2024-04-21,3885,Backpack,Accessories,60,2
31128,2024-03-16,4672,Headphones,Electronics,80,1
31129,2024-09-05,2394,Phone,Electronics,500,2
31130,2024-01-11,1798,Tablet,Electronics,300,4
31131,2024-05-12,4448,Laptop,Electronics,800,4
31132,2024-07-05,4190,Phone,Electronics,500,4
31133,2024-04-21,3590,Laptop,Electronics,800,2
31134,2024-08-20,4888,Backpack,Accessories,60,1
31135,2024-01-17,3635,Camera,Electronics,700,3
31136,2024-04-29,1626,Camera,Electronics,700,2
31137,2024-09-17,3563,T-Shirt,Fashion,40,4
31138,2024-02-18,4943,Sunglasses,Accessories,90,2
31139,2024-11-02,2927,Headphones,Electronics,80,2
31140,2024-08-09,2239,Headphones,Electronics,80,2
31141,2024-10-07,2443,Watch,Accessories,150,3
31142,2024-06-25,1716,Camera,Electronics,700,4
31143,2024-07-08,1952,Laptop,Electronics,800,3
31144,2024-03-16,1401,Phone,Electronics,500,1
31145,2024-08-09,3711,Tablet,Electronics,300,4
31146,2024-08-22,1387,Shoes,Fashion,120,1
31147,2024-02-11,2237,T-Shirt,Fashion,40,4
31148,2024-10-01,1652,T-Shirt,Fashion,40,3
31149,2024-12-07,4104,Tablet,Electronics,300,3
31150,2024-09-23,1166,Camera,Electronics,700,1
31151,2024-02-17,1727,Laptop,Electronics,800,2
31152,2024-06-14,3105,Shoes,Fashion,120,4
31153,2024-08-10,1014,Headphones,Electronics,80,1
31154,2024-06-20,1660,Backpack,Accessories,60,4
31155,2024-04-19,1950,Laptop,Electronics,800,1
31156,2024-09-20,3214,Sunglasses,Accessories,90,3
31157,2024-04-25,3985,Backpack,Accessories,60,2
31158,2024-12-18,2779,T-Shirt,Fashion,40,1
31159,2024-12-27,4062,Phone,Electronics,500,3
31160,2024-06-29,1982,Laptop,Electronics,800,1
31161,2024-09-06,1995,Watch,Accessories,150,2
31162,2024-08-31,4681,Tablet,Electronics,300,3
31163,2024-02-02,3355,T-Shirt,Fashion,40,1
31164,2024-12-02,2719,Laptop,Electronics,800,2
31165,2024-12-03,4119,Laptop,Electronics,800,2
31166,2024-11-23,3006,Watch,Accessories,150,3
31167,2024-12-25,3798,Backpack,Accessories,60,3
31168,2024-07-05,3185,Camera,Electronics,700,1
31169,2024-12-03,1605,Sunglasses,Accessories,90,4
31170,2024-08-04,3919,Backpack,Accessories,60,3
31171,2024-10-28,3669,Headphones,Electronics,80,2
31172,2024-01-30,3879,Tablet,Electronics,300,4
31173,2024-02-28,3595,T-Shirt,Fashion,40,1
31174,2024-09-29,1039,Headphones,Electronics,80,2
31175,2024-11-06,1916,T-Shirt,Fashion,40,3
31176,2024-08-26,2654,Tablet,Electronics,300,2
31177,2024-03-05,2226,Tablet,Electronics,300,3
31178,2024-09-21,1325,Watch,Accessories,150,4
31179,2024-01-08,4556,Watch,Accessories,150,1
31180,2024-12-01,3738,Phone,Electronics,500,1
31181,2024-05-29,1195,T-Shirt,Fashion,40,3
31182,2024-04-11,1537,Laptop,Electronics,800,2
31183,2024-11-18,4673,Backpack,Accessories,60,2
31184,2024-11-30,4595,T-Shirt,Fashion,40,3
31185,2024-02-05,2036,Watch,Accessories,150,2
31186,2024-07-18,1610,Headphones,Electronics,80,1
31187,2024-01-11,1949,Tablet,Electronics,300,1
31188,2024-05-09,4201,T-Shirt,Fashion,40,1
31189,2024-08-16,2522,Backpack,Accessories,60,4
31190,2024-09-25,2664,T-Shirt,Fashion,40,3
31191,2024-06-30,4814,Headphones,Electronics,80,1
31192,2024-11-27,1038,Tablet,Electronics,300,3
31193,2024-06-06,1288,Laptop,Electronics,800,2
31194,2024-05-23,3292,Shoes,Fashion,120,1
31195,2024-05-07,4242,T-Shirt,Fashion,40,4
31196,2024-08-13,4214,Watch,Accessories,150,3
31197,2024-02-18,4643,Headphones,Electronics,80,4
31198,2024-04-20,1178,T-Shirt,Fashion,40,3
31199,2024-10-15,1884,T-Shirt,Fashion,40,4
31200,2024-02-06,2047,Shoes,Fashion,120,1
31201,2024-10-12,2819,Watch,Accessories,150,4
31202,2024-06-29,2624,Sunglasses,Accessories,90,2
31203,2024-01-15,1608,Shoes,Fashion,120,3
31204,2024-09-09,3798,Headphones,Electronics,80,1
31205,2024-11-12,3573,Headphones,Electronics,80,3
31206,2024-01-15,1743,Headphones,Electronics,80,3
31207,2024-11-13,2541,Laptop,Electronics,800,4
31208,2024-06-05,2970,Camera,Electronics,700,4
31209,2024-06-15,3082,Headphones,Electronics,80,2
31210,2024-02-21,3949,Sunglasses,Accessories,90,3
31211,2024-12-11,3083,Headphones,Electronics,80,1
31212,2024-03-08,2377,Backpack,Accessories,60,1
31213,2024-08-09,1364,Phone,Electronics,500,1
31214,2024-10-17,4719,Laptop,Electronics,800,3
31215,2024-06-06,2233,Camera,Electronics,700,1
31216,2024-04-28,3999,Laptop,Electronics,800,3
31217,2024-02-28,2064,Sunglasses,Accessories,90,3
31218,2024-11-11,1919,Tablet,Electronics,300,2
31219,2024-11-20,4035,Phone,Electronics,500,2
31220,2024-03-26,3362,Sunglasses,Accessories,90,4
31221,2024-08-22,2690,Shoes,Fashion,120,1
31222,2024-12-09,4142,T-Shirt,Fashion,40,3
31223,2024-09-10,4383,Shoes,Fashion,120,3
31224,2024-12-27,4806,Backpack,Accessories,60,4
31225,2024-02-28,1554,Sunglasses,Accessories,90,3
31226,2024-09-12,4550,Camera,Electronics,700,4
31227,2024-08-02,3629,Sunglasses,Accessories,90,3
31228,2024-09-27,1599,Headphones,Electronics,80,2
31229,2024-10-06,1485,Watch,Accessories,150,3
31230,2024-12-10,1365,Laptop,Electronics,800,3
31231,2024-03-04,1716,Shoes,Fashion,120,2
31232,2024-01-21,4388,Watch,Accessories,150,2
31233,2024-11-05,1604,Shoes,Fashion,120,2
31234,2024-05-17,2257,T-Shirt,Fashion,40,3
31235,2024-04-01,1278,Shoes,Fashion,120,4
31236,2024-03-07,4268,Shoes,Fashion,120,2
31237,2024-03-02,1312,Tablet,Electronics,300,2
31238,2024-11-03,4925,Headphones,Electronics,80,4
31239,2024-07-12,3160,Camera,Electronics,700,2
31240,2024-07-09,2188,Sunglasses,Accessories,90,3
31241,2024-05-22,1398,T-Shirt,Fashion,40,2
31242,2024-07-19,4929,Tablet,Electronics,300,3
31243,2024-10-08,3287,Sunglasses,Accessories,90,1
31244,2024-07-06,3993,Camera,Electronics,700,4
31245,2024-10-24,3202,T-Shirt,Fashion,40,1
31246,2024-04-22,1698,Headphones,Electronics,80,4
31247,2024-12-23,2196,Phone,Electronics,500,1
31248,2024-02-28,4268,Backpack,Accessories,60,2
31249,2024-10-09,1811,Shoes,Fashion,120,2
31250,2024-10-04,1135,Phone,Electronics,500,1
31251,2024-03-31,2376,Shoes,Fashion,120,1
31252,2024-08-09,2897,T-Shirt,Fashion,40,2
31253,2024-06-01,2386,Headphones,Electronics,80,1
31254,2024-06-15,1834,Tablet,Electronics,300,2
31255,2024-10-13,3621,Tablet,Electronics,300,2
31256,2024-10-08,3581,Shoes,Fashion,120,3
31257,2024-02-01,2770,Phone,Electronics,500,3
31258,2024-03-08,4411,Backpack,Accessories,60,1
31259,2024-10-20,1686,Headphones,Electronics,80,3
31260,2024-07-11,4404,Laptop,Electronics,800,4
31261,2024-02-14,2807,Shoes,Fashion,120,4
31262,2024-07-21,3718,Laptop,Electronics,800,3
31263,2024-07-07,2920,Headphones,Electronics,80,4
31264,2024-10-01,1002,Laptop,Electronics,800,2
31265,2024-10-23,1213,Laptop,Electronics,800,3
31266,2024-03-01,2853,Phone,Electronics,500,4
31267,2024-09-08,1149,Tablet,Electronics,300,2
31268,2024-03-19,2081,Headphones,Electronics,80,4
31269,2024-02-24,3504,T-Shirt,Fashion,40,2
31270,2024-03-03,2315,Shoes,Fashion,120,2
31271,2024-09-04,4118,Camera,Electronics,700,1
31272,2024-05-21,2666,T-Shirt,Fashion,40,1
31273,2024-10-25,1365,Sunglasses,Accessories,90,4
31274,2024-11-03,1352,Camera,Electronics,700,4
31275,2024-08-23,1975,T-Shirt,Fashion,40,2
31276,2024-05-09,1102,Shoes,Fashion,120,3
31277,2024-10-04,1900,Sunglasses,Accessories,90,1
31278,2024-05-19,1176,Camera,Electronics,700,2
31279,2024-04-19,3342,Sunglasses,Accessories,90,1
31280,2024-09-04,1140,Headphones,Electronics,80,4
31281,2024-04-28,2234,Tablet,Electronics,300,4
31282,2024-05-04,2457,Camera,Electronics,700,3
31283,2024-11-28,3836,Watch,Accessories,150,1
31284,2024-03-02,3529,Laptop,Electronics,800,1
31285,2024-12-12,3871,Watch,Accessories,150,3
31286,2024-10-03,3963,Shoes,Fashion,120,2
31287,2024-06-12,3190,Camera,Electronics,700,4
31288,2024-05-28,4041,Tablet,Electronics,300,4
31289,2024-10-11,4572,Shoes,Fashion,120,4
31290,2024-03-14,4521,Phone,Electronics,500,2
31291,2024-11-15,3147,Tablet,Electronics,300,1
31292,2024-02-05,4438,Backpack,Accessories,60,2
31293,2024-05-27,4226,T-Shirt,Fashion,40,3
31294,2024-10-10,3613,Sunglasses,Accessories,90,2
31295,2024-09-28,1346,T-Shirt,Fashion,40,2
31296,2024-10-03,4977,Phone,Electronics,500,4
31297,2024-10-15,3687,Shoes,Fashion,120,4
31298,2024-03-17,2682,Camera,Electronics,700,4
31299,2024-02-11,3705,Phone,Electronics,500,4
31300,2024-09-10,2059,Laptop,Electronics,800,4
31301,2024-05-19,4547,Phone,Electronics,500,1
31302,2024-06-08,2956,T-Shirt,Fashion,40,2
31303,2024-11-24,1841,Phone,Electronics,500,3
31304,2024-06-20,1325,Phone,Electronics,500,1
31305,2024-09-26,4980,Tablet,Electronics,300,1
31306,2024-12-09,4813,Headphones,Electronics,80,4
31307,2024-12-03,3620,Shoes,Fashion,120,1
31308,2024-02-23,4872,Headphones,Electronics,80,3
31309,2024-02-22,3765,Watch,Accessories,150,2
31310,2024-11-13,2373,Watch,Accessories,150,4
31311,2024-03-08,1985,Tablet,Electronics,300,3
31312,2024-01-01,1338,Tablet,Electronics,300,1
31313,2024-07-20,4168,T-Shirt,Fashion,40,3
31314,2024-02-10,4465,Tablet,Electronics,300,2
31315,2024-07-15,2510,Backpack,Accessories,60,4
31316,2024-06-25,1055,Watch,Accessories,150,4
31317,2024-07-03,2806,Camera,Electronics,700,2
31318,2024-04-13,1678,Camera,Electronics,700,1
31319,2024-08-17,4511,Backpack,Accessories,60,4
31320,2024-09-02,1868,Phone,Electronics,500,2
31321,2024-05-25,3988,Sunglasses,Accessories,90,2
31322,2024-07-14,3852,Watch,Accessories,150,1
31323,2024-03-25,3946,Sunglasses,Accessories,90,3
31324,2024-02-16,3488,Sunglasses,Accessories,90,1
31325,2024-07-18,1850,Camera,Electronics,700,3
31326,2024-01-24,3272,Phone,Electronics,500,3
31327,2024-04-19,1592,Watch,Accessories,150,2
31328,2024-01-02,1928,Watch,Accessories,150,1
31329,2024-08-25,3741,Phone,Electronics,500,4
31330,2024-08-09,4713,Sunglasses,Accessories,90,3
31331,2024-06-10,4038,Backpack,Accessories,60,1
31332,2024-11-03,1932,Tablet,Electronics,300,4
31333,2024-07-08,4082,Camera,Electronics,700,1
31334,2024-10-27,4413,Laptop,Electronics,800,3
31335,2024-03-19,1525,Phone,Electronics,500,3
31336,2024-10-03,3836,Camera,Electronics,700,2
31337,2024-07-04,2918,Shoes,Fashion,120,3
31338,2024-07-28,1389,T-Shirt,Fashion,40,3
31339,2024-04-04,4018,T-Shirt,Fashion,40,1
31340,2024-02-19,3534,Laptop,Electronics,800,1
31341,2024-12-04,1484,Laptop,Electronics,800,3
31342,2024-07-20,3080,Headphones,Electronics,80,2
31343,2024-12-26,2686,T-Shirt,Fashion,40,3
31344,2024-10-26,4232,Camera,Electronics,700,4
31345,2024-03-03,2436,Laptop,Electronics,800,3
31346,2024-10-27,2735,Backpack,Accessories,60,4
31347,2024-02-24,3363,Headphones,Electronics,80,4
31348,2024-06-10,4069,Phone,Electronics,500,1
31349,2024-05-15,4250,Shoes,Fashion,120,3
31350,2024-11-21,2036,Tablet,Electronics,300,4
31351,2024-12-09,3549,T-Shirt,Fashion,40,1
31352,2024-08-29,4523,Camera,Electronics,700,4
31353,2024-08-15,4865,Laptop,Electronics,800,1
31354,2024-09-29,2449,Phone,Electronics,500,4
31355,2024-12-08,3390,Watch,Accessories,150,1
31356,2024-06-21,1708,Sunglasses,Accessories,90,3
31357,2024-04-29,1284,Phone,Electronics,500,3
31358,2024-01-01,3924,T-Shirt,Fashion,40,3
31359,2024-06-29,1549,T-Shirt,Fashion,40,4
31360,2024-05-12,1076,Shoes,Fashion,120,1
31361,2024-03-28,2958,Watch,Accessories,150,2
31362,2024-05-13,4686,Tablet,Electronics,300,1
31363,2024-04-12,4794,Shoes,Fashion,120,3
31364,2024-10-09,1540,Watch,Accessories,150,2
31365,2024-12-30,3719,Headphones,Electronics,80,4
31366,2024-09-28,3444,Camera,Electronics,700,2
31367,2024-05-26,1398,Shoes,Fashion,120,4
31368,2024-03-05,1564,Backpack,Accessories,60,4
31369,2024-08-13,1257,Backpack,Accessories,60,3
31370,2024-06-22,4140,Camera,Electronics,700,1
31371,2024-02-21,2025,Backpack,Accessories,60,4
31372,2024-04-26,2554,Phone,Electronics,500,3
31373,2024-06-29,2206,Shoes,Fashion,120,2
31374,2024-03-03,3575,Tablet,Electronics,300,3
31375,2024-12-19,4486,Shoes,Fashion,120,2
31376,2024-09-27,3948,Watch,Accessories,150,1
31377,2024-01-12,4002,Camera,Electronics,700,2
31378,2024-02-12,1427,Phone,Electronics,500,1
31379,2024-01-30,4652,T-Shirt,Fashion,40,2
31380,2024-01-02,3145,Backpack,Accessories,60,4
31381,2024-04-25,2570,Phone,Electronics,500,3
31382,2024-10-01,3695,Tablet,Electronics,300,3
31383,2024-12-26,3751,Laptop,Electronics,800,3
31384,2024-02-08,4940,Tablet,Electronics,300,4
31385,2024-03-27,1977,Shoes,Fashion,120,2
31386,2024-10-30,4992,Headphones,Electronics,80,3
31387,2024-04-13,2974,Watch,Accessories,150,3
31388,2024-11-06,1310,Backpack,Accessories,60,3
31389,2024-05-07,3741,T-Shirt,Fashion,40,2
31390,2024-10-16,4979,Camera,Electronics,700,3
31391,2024-09-23,3202,Tablet,Electronics,300,4
31392,2024-07-13,1906,Shoes,Fashion,120,4
31393,2024-08-15,4245,Phone,Electronics,500,4
31394,2024-01-25,4809,Camera,Electronics,700,2
31395,2024-04-12,1319,T-Shirt,Fashion,40,1
31396,2024-08-26,4764,Tablet,Electronics,300,1
31397,2024-05-28,4838,Camera,Electronics,700,2
31398,2024-03-05,4579,Tablet,Electronics,300,3
31399,2024-06-15,3400,Tablet,Electronics,300,1
31400,2024-10-24,4085,Headphones,Electronics,80,1
31401,2024-08-10,4403,Camera,Electronics,700,3
31402,2024-07-13,4041,Headphones,Electronics,80,4
31403,2024-09-25,2537,Tablet,Electronics,300,1
31404,2024-05-01,3588,Backpack,Accessories,60,1
31405,2024-05-13,2880,Sunglasses,Accessories,90,1
31406,2024-02-08,4528,Camera,Electronics,700,4
31407,2024-04-07,2752,Tablet,Electronics,300,4
31408,2024-08-21,2821,Backpack,Accessories,60,2
31409,2024-08-15,2247,Laptop,Electronics,800,4
31410,2024-02-16,2660,Tablet,Electronics,300,2
31411,2024-08-19,3933,Camera,Electronics,700,3
31412,2024-04-13,2694,Sunglasses,Accessories,90,1
31413,2024-03-09,2155,Sunglasses,Accessories,90,3
31414,2024-11-25,1918,Laptop,Electronics,800,3
31415,2024-07-04,3007,Tablet,Electronics,300,1
31416,2024-04-19,4643,Shoes,Fashion,120,1
31417,2024-12-21,3618,Camera,Electronics,700,2
31418,2024-10-25,1197,Headphones,Electronics,80,2
31419,2024-01-29,4261,Sunglasses,Accessories,90,2
31420,2024-07-29,4160,Backpack,Accessories,60,1
31421,2024-09-07,1683,Tablet,Electronics,300,4
31422,2024-03-26,2476,Sunglasses,Accessories,90,3
31423,2024-06-16,4233,Laptop,Electronics,800,3
31424,2024-08-14,4083,Shoes,Fashion,120,2
31425,2024-08-17,1625,Shoes,Fashion,120,2
31426,2024-05-05,4475,Backpack,Accessories,60,1
31427,2024-04-07,4801,Camera,Electronics,700,4
31428,2024-06-13,4801,Camera,Electronics,700,4
31429,2024-05-07,4335,Watch,Accessories,150,3
31430,2024-08-20,4566,Tablet,Electronics,300,3
31431,2024-09-30,4230,Tablet,Electronics,300,4
31432,2024-03-02,1379,Tablet,Electronics,300,2
31433,2024-06-05,2567,Camera,Electronics,700,1
31434,2024-08-30,4514,Sunglasses,Accessories,90,4
31435,2024-10-11,4242,Sunglasses,Accessories,90,3
31436,2024-10-23,2218,Phone,Electronics,500,1
31437,2024-10-02,3531,Shoes,Fashion,120,1
31438,2024-07-10,3718,Backpack,Accessories,60,3
31439,2024-06-18,2212,Shoes,Fashion,120,4
31440,2024-02-23,1776,Headphones,Electronics,80,1
31441,2024-02-15,4824,Tablet,Electronics,300,3
31442,2024-01-20,4314,Tablet,Electronics,300,1
31443,2024-07-23,1544,Camera,Electronics,700,2
31444,2024-06-05,3799,Watch,Accessories,150,2
31445,2024-01-14,3914,Shoes,Fashion,120,1
31446,2024-09-24,4000,T-Shirt,Fashion,40,4
31447,2024-11-22,4570,Tablet,Electronics,300,2
31448,2024-03-24,3497,Shoes,Fashion,120,3
31449,2024-05-08,3803,Watch,Accessories,150,4
31450,2024-01-16,2144,Laptop,Electronics,800,4
31451,2024-03-01,4936,Camera,Electronics,700,2
31452,2024-04-03,4278,Phone,Electronics,500,3
31453,2024-07-04,2205,Camera,Electronics,700,4
31454,2024-06-21,3149,Watch,Accessories,150,1
31455,2024-03-15,1079,Sunglasses,Accessories,90,2
31456,2024-06-13,1277,Phone,Electronics,500,1
31457,2024-01-27,4982,Laptop,Electronics,800,3
31458,2024-03-26,1292,Tablet,Electronics,300,3
31459,2024-12-20,4910,T-Shirt,Fashion,40,1
31460,2024-07-06,1008,Tablet,Electronics,300,1
31461,2024-10-04,3420,Camera,Electronics,700,2
31462,2024-05-24,1497,Sunglasses,Accessories,90,3
31463,2024-01-22,2196,Shoes,Fashion,120,4
31464,2024-04-27,4934,Sunglasses,Accessories,90,2
31465,2024-08-12,3848,T-Shirt,Fashion,40,1
31466,2024-04-10,3702,Sunglasses,Accessories,90,2
31467,2024-06-17,2379,Headphones,Electronics,80,2
31468,2024-08-24,2964,Shoes,Fashion,120,2
31469,2024-08-19,4524,T-Shirt,Fashion,40,2
31470,2024-01-17,2465,Headphones,Electronics,80,4
31471,2024-02-13,1184,Tablet,Electronics,300,4
31472,2024-04-16,4433,Tablet,Electronics,300,2
31473,2024-02-18,4371,Shoes,Fashion,120,4
31474,2024-06-04,4988,Watch,Accessories,150,4
31475,2024-11-13,4303,Laptop,Electronics,800,3
31476,2024-12-14,3360,Camera,Electronics,700,4
31477,2024-06-22,2975,Sunglasses,Accessories,90,4
31478,2024-03-20,4769,Watch,Accessories,150,1
31479,2024-08-15,1884,Sunglasses,Accessories,90,3
31480,2024-07-02,3876,Shoes,Fashion,120,3
31481,2024-01-14,3193,Laptop,Electronics,800,3
31482,2024-06-18,4500,Headphones,Electronics,80,1
31483,2024-11-03,3907,T-Shirt,Fashion,40,2
31484,2024-04-02,4429,Backpack,Accessories,60,4
31485,2024-01-25,2240,Camera,Electronics,700,3
31486,2024-02-21,1138,Phone,Electronics,500,2
31487,2024-12-07,1206,T-Shirt,Fashion,40,4
31488,2024-02-16,4160,Headphones,Electronics,80,3
31489,2024-05-28,2174,Camera,Electronics,700,3
31490,2024-01-28,2434,Laptop,Electronics,800,4
31491,2024-09-02,2015,Headphones,Electronics,80,2
31492,2024-05-19,4797,Sunglasses,Accessories,90,3
31493,2024-02-03,4599,Laptop,Electronics,800,2
31494,2024-12-18,2760,Shoes,Fashion,120,4
31495,2024-11-11,2747,T-Shirt,Fashion,40,2
31496,2024-05-28,3481,Sunglasses,Accessories,90,3
31497,2024-08-16,3694,T-Shirt,Fashion,40,3
31498,2024-05-30,4170,Headphones,Electronics,80,4
31499,2024-01-27,2831,Tablet,Electronics,300,4
31500,2024-03-17,1526,Laptop,Electronics,800,4
31501,2024-05-03,4068,Laptop,Electronics,800,2
31502,2024-08-24,3962,T-Shirt,Fashion,40,4
31503,2024-12-16,3655,Sunglasses,Accessories,90,1
31504,2024-03-24,3785,Headphones,Electronics,80,4
31505,2024-09-13,1483,Headphones,Electronics,80,1
31506,2024-09-27,2024,Tablet,Electronics,300,2
31507,2024-02-27,4423,Shoes,Fashion,120,2
31508,2024-12-10,3591,Shoes,Fashion,120,2
31509,2024-04-15,4324,T-Shirt,Fashion,40,4
31510,2024-06-06,2542,Backpack,Accessories,60,1
31511,2024-11-16,4811,Tablet,Electronics,300,3
31512,2024-07-12,1812,Phone,Electronics,500,3
31513,2024-11-12,3837,Phone,Electronics,500,1
31514,2024-02-29,2503,Backpack,Accessories,60,2
31515,2024-10-19,2720,T-Shirt,Fashion,40,1
31516,2024-09-06,2330,Laptop,Electronics,800,2
31517,2024-12-07,3432,Watch,Accessories,150,4
31518,2024-01-02,3055,Phone,Electronics,500,3
31519,2024-02-28,3091,Shoes,Fashion,120,1
31520,2024-11-08,2472,Camera,Electronics,700,3
31521,2024-10-11,4465,Laptop,Electronics,800,3
